Amp training started. 2016-07-29T14:16:32

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 1 cores.

Training on 239 images.
Hashing images...
 239 unique images after hashing.
 ...hashing completed. 0.0 min.
1 unique elements included: C
Symmetry functions for each element:
  C: 8
Hidden-layer structure:
  C: [2, 2, 2]
Initializing with random weights.
Initializing with random scalings.
Calculating atomic fingerprints...
No saved fingerprint file found.
 Calculating 239 of 239 fingerprints (0 exist in file).
  Processor 0 calculations stored in file /tmp/fp-MCGd6n.db.
 Calculated 239 new images. 0.5 min.
 Reading calculated fingerprints...
 ...child fingerprints read and saved to scripts/2016-07-28/2-2-2/fingerprints.db. 0.0 min.
 ...all fingerprint operations complete. 0.5 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.
Initial parameters saved in file scripts/2016-07-28/2-2-2/initial-parameters.json.

Starting optimization of cost function...
 Energy goal: 1.000e-03
 No force training.
Step              Time               Cost     RMS (Energy
                                    Function    per Atom)
                                                 Error
=====  ==========================  =========  ==========
  300        2016-07-29T14:18:09  1.619e-02    8.230e-03
  301        2016-07-29T14:18:09  1.616e-02    8.223e-03
  302        2016-07-29T14:18:10  1.611e-02    8.210e-03
  303        2016-07-29T14:18:10  1.602e-02    8.186e-03
  304        2016-07-29T14:18:10  1.585e-02    8.143e-03
  305        2016-07-29T14:18:11  1.555e-02    8.066e-03
  306        2016-07-29T14:18:11  1.509e-02    7.946e-03
  307        2016-07-29T14:18:11  1.480e-02    7.869e-03
  308        2016-07-29T14:18:11  1.453e-02    7.796e-03
  309        2016-07-29T14:18:12  1.445e-02    7.775e-03
  310        2016-07-29T14:18:12  1.433e-02    7.743e-03
  311        2016-07-29T14:18:12  1.414e-02    7.691e-03
  312        2016-07-29T14:18:12  1.402e-02    7.659e-03
  313        2016-07-29T14:18:12  1.389e-02    7.624e-03
  314        2016-07-29T14:18:13  1.382e-02    7.605e-03
  315        2016-07-29T14:18:13  1.376e-02    7.588e-03
  316        2016-07-29T14:18:13  1.373e-02    7.578e-03
  317        2016-07-29T14:18:13  1.371e-02    7.573e-03
  318        2016-07-29T14:18:14  1.369e-02    7.570e-03
  319        2016-07-29T14:18:14  1.368e-02    7.567e-03
  320        2016-07-29T14:18:14  1.367e-02    7.563e-03
  321        2016-07-29T14:18:14  1.365e-02    7.557e-03
  322        2016-07-29T14:18:14  1.361e-02    7.547e-03
  323        2016-07-29T14:18:15  1.355e-02    7.531e-03
  324        2016-07-29T14:18:15  1.347e-02    7.507e-03
  325        2016-07-29T14:18:15  1.339e-02    7.485e-03
  326        2016-07-29T14:18:15  1.332e-02    7.466e-03
  327        2016-07-29T14:18:16  1.330e-02    7.459e-03
  328        2016-07-29T14:18:16  1.327e-02    7.450e-03
  329        2016-07-29T14:18:16  1.324e-02    7.444e-03
  330        2016-07-29T14:18:16  1.322e-02    7.436e-03
  331        2016-07-29T14:18:17  1.320e-02    7.431e-03
  332        2016-07-29T14:18:17  1.318e-02    7.426e-03
  333        2016-07-29T14:18:17  1.317e-02    7.422e-03
  334        2016-07-29T14:18:17  1.315e-02    7.418e-03
  335        2016-07-29T14:18:18  1.312e-02    7.410e-03
  336        2016-07-29T14:18:18  1.309e-02    7.399e-03
  337        2016-07-29T14:18:18  1.302e-02    7.380e-03
  338        2016-07-29T14:18:18  1.291e-02    7.350e-03
  339        2016-07-29T14:18:18  1.285e-02    7.332e-03
  340        2016-07-29T14:18:19  1.277e-02    7.308e-03
  341        2016-07-29T14:18:19  1.269e-02    7.286e-03
  342        2016-07-29T14:18:19  1.270e-02    7.288e-03
  343        2016-07-29T14:18:19  1.264e-02    7.273e-03
  344        2016-07-29T14:18:20  1.257e-02    7.253e-03
  345        2016-07-29T14:18:20  1.248e-02    7.226e-03
  346        2016-07-29T14:18:20  1.241e-02    7.207e-03
  347        2016-07-29T14:18:20  1.237e-02    7.195e-03
  348        2016-07-29T14:18:21  1.236e-02    7.190e-03
  349        2016-07-29T14:18:21  1.234e-02    7.186e-03
  350        2016-07-29T14:18:21  1.234e-02    7.185e-03
  351        2016-07-29T14:18:21  1.234e-02    7.184e-03
  352        2016-07-29T14:18:22  1.233e-02    7.183e-03
  353        2016-07-29T14:18:22  1.233e-02    7.182e-03
  354        2016-07-29T14:18:22  1.232e-02    7.180e-03
  355        2016-07-29T14:18:22  1.231e-02    7.177e-03
  356        2016-07-29T14:18:22  1.229e-02    7.172e-03
  357        2016-07-29T14:18:23  1.227e-02    7.165e-03
  358        2016-07-29T14:18:23  1.223e-02    7.154e-03
  359        2016-07-29T14:18:23  1.222e-02    7.151e-03
  360        2016-07-29T14:18:23  1.221e-02    7.147e-03
  361        2016-07-29T14:18:24  1.216e-02    7.133e-03
  362        2016-07-29T14:18:24  1.208e-02    7.109e-03
  363        2016-07-29T14:18:24  1.195e-02    7.072e-03
  364        2016-07-29T14:18:24  1.196e-02    7.074e-03
  365        2016-07-29T14:18:24  1.188e-02    7.052e-03
  366        2016-07-29T14:18:25  1.183e-02    7.035e-03
  367        2016-07-29T14:18:25  1.181e-02    7.028e-03
  368        2016-07-29T14:18:25  1.177e-02    7.019e-03
  369        2016-07-29T14:18:25  1.172e-02    7.002e-03
  370        2016-07-29T14:18:25  1.165e-02    6.981e-03
  371        2016-07-29T14:18:26  1.160e-02    6.968e-03
  372        2016-07-29T14:18:26  1.156e-02    6.954e-03
  373        2016-07-29T14:18:26  1.149e-02    6.933e-03
  374        2016-07-29T14:18:26  1.140e-02    6.905e-03
  375        2016-07-29T14:18:27  1.147e-02    6.928e-03
  376        2016-07-29T14:18:27  1.134e-02    6.888e-03
  377        2016-07-29T14:18:27  1.127e-02    6.866e-03
