Amp training started. 2016-07-29T14:22:24

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 1 cores.

Training on 239 images.
Hashing images...
 239 unique images after hashing.
 ...hashing completed. 0.0 min.
1 unique elements included: C
Symmetry functions for each element:
  C: 8
Hidden-layer structure:
  C: [3, 3, 3]
Initializing with random weights.
Initializing with random scalings.
Calculating atomic fingerprints...
No saved fingerprint file found.
 Calculating 239 of 239 fingerprints (0 exist in file).
  Processor 0 calculations stored in file /tmp/fp-UyHPMC.db.
 Calculated 239 new images. 0.5 min.
 Reading calculated fingerprints...
 ...child fingerprints read and saved to scripts/2016-07-28/3-3-3/fingerprints.db. 0.0 min.
 ...all fingerprint operations complete. 0.5 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.
Initial parameters saved in file scripts/2016-07-28/3-3-3/initial-parameters.json.

Starting optimization of cost function...
 Energy goal: 1.000e-03
 No force training.
Step              Time               Cost     RMS (Energy
                                    Function    per Atom)
                                                 Error
=====  ==========================  =========  ==========
  293        2016-07-29T14:23:59  4.750e-03    4.458e-03
  294        2016-07-29T14:23:59  4.725e-03    4.446e-03
  295        2016-07-29T14:23:59  4.701e-03    4.435e-03
  296        2016-07-29T14:24:00  4.664e-03    4.417e-03
  297        2016-07-29T14:24:00  4.612e-03    4.393e-03
  298        2016-07-29T14:24:00  4.568e-03    4.372e-03
  299        2016-07-29T14:24:00  4.546e-03    4.362e-03
Saving checkpoint data.
  300        2016-07-29T14:24:01  4.514e-03    4.346e-03
  301        2016-07-29T14:24:01  4.469e-03    4.324e-03
  302        2016-07-29T14:24:01  4.435e-03    4.308e-03
  303        2016-07-29T14:24:01  4.412e-03    4.297e-03
  304        2016-07-29T14:24:01  4.403e-03    4.292e-03
  305        2016-07-29T14:24:02  4.399e-03    4.290e-03
  306        2016-07-29T14:24:02  4.395e-03    4.288e-03
  307        2016-07-29T14:24:02  4.391e-03    4.286e-03
  308        2016-07-29T14:24:02  4.385e-03    4.283e-03
  309        2016-07-29T14:24:03  4.375e-03    4.278e-03
  310        2016-07-29T14:24:03  4.359e-03    4.271e-03
  311        2016-07-29T14:24:03  4.335e-03    4.259e-03
  312        2016-07-29T14:24:03  4.307e-03    4.245e-03
  313        2016-07-29T14:24:03  4.283e-03    4.233e-03
  314        2016-07-29T14:24:04  4.265e-03    4.224e-03
  315        2016-07-29T14:24:04  4.240e-03    4.212e-03
  316        2016-07-29T14:24:04  4.222e-03    4.203e-03
  317        2016-07-29T14:24:04  4.212e-03    4.198e-03
  318        2016-07-29T14:24:05  4.195e-03    4.189e-03
  319        2016-07-29T14:24:05  4.169e-03    4.177e-03
  320        2016-07-29T14:24:05  4.144e-03    4.164e-03
  321        2016-07-29T14:24:05  4.117e-03    4.151e-03
  322        2016-07-29T14:24:06  4.082e-03    4.133e-03
  323        2016-07-29T14:24:06  4.117e-03    4.150e-03
  324        2016-07-29T14:24:06  4.065e-03    4.124e-03
  325        2016-07-29T14:24:06  4.036e-03    4.109e-03
  326        2016-07-29T14:24:06  3.984e-03    4.083e-03
  327        2016-07-29T14:24:07  3.905e-03    4.042e-03
  328        2016-07-29T14:24:07  3.883e-03    4.031e-03
  329        2016-07-29T14:24:07  3.856e-03    4.017e-03
  330        2016-07-29T14:24:07  3.798e-03    3.986e-03
  331        2016-07-29T14:24:08  3.722e-03    3.946e-03
  332        2016-07-29T14:24:08  3.602e-03    3.882e-03
