Amp training started. 2016-07-29T14:41:06

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 1 cores.

Training on 239 images.
Hashing images...
 239 unique images after hashing.
 ...hashing completed. 0.0 min.
1 unique elements included: C
Symmetry functions for each element:
  C: 8
Hidden-layer structure:
  C: [1, 1]
Initializing with random weights.
Initializing with random scalings.
Calculating atomic fingerprints...
No saved fingerprint file found.
 Calculating 239 of 239 fingerprints (0 exist in file).
  Processor 0 calculations stored in file /tmp/fp-J05VYk.db.
 Calculated 239 new images. 0.5 min.
 Reading calculated fingerprints...
 ...child fingerprints read and saved to scripts/2016-07-28/generic1/2-2-2/fingerprints.db. 0.0 min.
 ...all fingerprint operations complete. 0.5 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.
Initial parameters saved in file scripts/2016-07-28/generic1/2-2-2/initial-parameters.json.

Starting optimization of cost function...
 Energy goal: 1.000e-03
 No force training.
Step              Time               Cost     RMS (Energy
                                    Function    per Atom)
                                                 Error
=====  ==========================  =========  ==========
  248        2016-07-29T14:42:06  8.268e-02    1.860e-02
  249        2016-07-29T14:42:06  8.268e-02    1.860e-02
  250        2016-07-29T14:42:06  8.268e-02    1.860e-02
  251        2016-07-29T14:42:07  8.267e-02    1.860e-02
  252        2016-07-29T14:42:07  8.267e-02    1.860e-02
  253        2016-07-29T14:42:07  8.267e-02    1.860e-02
  254        2016-07-29T14:42:07  8.267e-02    1.860e-02
  255        2016-07-29T14:42:07  8.267e-02    1.860e-02
  256        2016-07-29T14:42:07  8.266e-02    1.860e-02
  257        2016-07-29T14:42:07  8.266e-02    1.860e-02
  258        2016-07-29T14:42:08  8.266e-02    1.860e-02
  259        2016-07-29T14:42:08  8.266e-02    1.860e-02
  260        2016-07-29T14:42:08  8.266e-02    1.860e-02
  261        2016-07-29T14:42:08  8.266e-02    1.860e-02
  262        2016-07-29T14:42:08  8.265e-02    1.860e-02
  263        2016-07-29T14:42:08  8.265e-02    1.860e-02
  264        2016-07-29T14:42:08  8.265e-02    1.860e-02
  265        2016-07-29T14:42:08  8.265e-02    1.860e-02
  266        2016-07-29T14:42:09  8.265e-02    1.860e-02
  267        2016-07-29T14:42:09  8.265e-02    1.860e-02
  268        2016-07-29T14:42:09  8.265e-02    1.860e-02
  269        2016-07-29T14:42:09  8.265e-02    1.860e-02
  270        2016-07-29T14:42:09  8.265e-02    1.860e-02
  271        2016-07-29T14:42:09  8.264e-02    1.860e-02
  272        2016-07-29T14:42:09  8.264e-02    1.860e-02
  273        2016-07-29T14:42:09  8.264e-02    1.860e-02
  274        2016-07-29T14:42:10  8.264e-02    1.860e-02
  275        2016-07-29T14:42:10  8.264e-02    1.860e-02
  276        2016-07-29T14:42:10  8.264e-02    1.860e-02
  277        2016-07-29T14:42:10  8.264e-02    1.860e-02
  278        2016-07-29T14:42:10  8.264e-02    1.860e-02
  279        2016-07-29T14:42:10  8.264e-02    1.860e-02
  280        2016-07-29T14:42:10  8.264e-02    1.860e-02
  281        2016-07-29T14:42:11  8.264e-02    1.860e-02
  282        2016-07-29T14:42:11  8.264e-02    1.860e-02
  283        2016-07-29T14:42:11  8.264e-02    1.860e-02
